purchase_date,item_name,item_price,purchase_month,顧客名,かな,地域,メールアドレス,登録日
2019-01-09 07:26:29,商品Y,2500.0,201901,深田信輔,ふかだ しんすけ,G市,fukada_shinsuke@example.com,2017-07-07 00:00:00
2019-01-11 13:16:48,商品T,2000.0,201901,手塚雅之,てづか まさゆき,E市,teduka_masayuki@example.com,2017-07-05 00:00:00
2019-02-12 19:00:01,商品N,1400.0,201902,堀北雅彦,ほりきた まさひこ,H市,horikita_masahiko@example.com,2017-05-05 00:00:00
2019-03-01 23:35:16,商品G,700.0,201903,清水佑,しみず たすく,G市,shimizu_tasuku@example.com,2018-02-17 00:00:00
2019-02-04 23:40:19,商品M,1300.0,201902,川上りえ,かわかみ りえ,G市,kawakami_rie@example.com,2017-06-20 00:00:00
2019-02-05 00:38:28,商品T,2000.0,201902,熊倉明日,くまくら めいび,G市,kumakura_meibi@example.com,2018-05-07 00:00:00
2019-03-29 13:36:26,商品F,600.0,201903,島英嗣,しま ひでつぐ,D市,shima_hidetsugu@example.com,2018-02-02 00:00:00
2019-01-15 19:05:45,商品M,1300.0,201901,西原未華子,にしはら みかこ,C市,nishihara_mikako@example.com,2018-05-18 00:00:00
2019-06-18 18:59:07,商品M,1300.0,201906,浜田未華子,はまだ みかこ,H市,hamada_mikako@example.com,2018-05-22 00:00:00
2019-05-30 03:58:38,商品I,900.0,201905,本橋直人,もとはし なおと,F市,motohashi_naoto@example.com,2017-03-03 00:00:00
2019-05-24 17:03:58,商品Y,2500.0,201905,矢部美幸,やべ みゆき,F市,yabe_miyuki@example.com,2017-05-25 00:00:00
2019-04-12 03:49:18,商品G,700.0,201904,香椎優一,かしい ゆういち,H市,kashii_yuuichi@example.com,2017-06-12 00:00:00
2019-06-28 10:05:13,商品B,200.0,201906,米沢仁晶,よねざわ ひろあき,F市,yonezawa_hiroaki@example.com,2018-07-09 00:00:00
2019-05-01 23:12:06,商品U,2100.0,201905,久保田倫子,くぼた のりこ,A市,kubota_noriko1@example.com,2017-06-02 00:00:00
2019-05-20 06:46:41,商品X,2400.0,201905,尾形小雁,おがた こがん,B市,ogata_kogan@example.com,2017-03-15 00:00:00
2019-05-15 00:04:08,商品F,600.0,201905,松沢育二,まつざわ いくじ,F市,matsuzawa_ikuji@example.com,2017-07-15 00:00:00
2019-01-18 04:19:21,商品J,1000.0,201901,手塚雅之,てづか まさゆき,E市,teduka_masayuki@example.com,2017-07-05 00:00:00
2019-06-09 10:26:31,商品A,100.0,201906,板橋隆,いたばし たかし,B市,itabashi_takashi@example.com,2018-06-14 00:00:00
2019-04-27 20:20:05,商品R,1800.0,201904,内田聡,うちだ さとし,E市,uchida_satoshi@example.com,2018-03-08 00:00:00
2019-07-13 19:16:17,商品V,2200.0,201907,松谷愛子,まつたに あいこ,D市,matsutani_aiko@example.com,2018-07-30 00:00:00
2019-05-31 19:25:10,商品P,1600.0,201905,日比野徹,ひびの とおる,C市,hibino_tohru@example.com,2018-02-22 00:00:00
2019-04-05 09:21:59,商品A,100.0,201904,合田光,あいだ ひかる,D市,aida_hikaru@example.com,2018-05-22 00:00:00
2019-06-12 14:36:07,商品O,1500.0,201906,浅見広司,あさみ こうじ,D市,asami_kouji@example.com,2018-06-03 00:00:00
2019-06-20 19:09:02,商品Y,2500.0,201906,亀井一徳,かめい いっとく,A市,kamei_ittoku@example.com,2017-03-04 00:00:00
2019-04-30 06:11:25,商品R,1800.0,201904,那須蒼甫,なす そうすけ,A市,nasu_sousuke@example.com,2017-04-22 00:00:00
2019-05-28 11:23:36,商品X,2400.0,201905,鶴岡薫,つるおか かおる,F市,tsuruoka_kaoru@example.com,2017-03-12 00:00:00
2019-07-27 16:49:31,商品R,1800.0,201907,田崎菜々美,たざき ななみ,A市,tazaki_nanami@example.com,2018-07-29 00:00:00
2019-01-15 21:29:03,商品A,100.0,201901,梅沢麻緒,うめざわ まお,A市,umezawa_mao@example.com,2017-06-20 00:00:00
2019-02-08 19:17:58,商品Y,2500.0,201902,戸塚美幸,とづか みゆき,H市,toduka_miyuki@example.com,2017-01-30 00:00:00
2019-01-08 08:16:38,商品Q,1700.0,201901,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12 00:00:00
2019-01-18 10:46:00,商品V,2200.0,201901,小平陽子,こひら ようこ,B市,kohira_youko@example.com,2018-01-21 00:00:00
2019-04-10 09:25:52,商品O,1500.0,201904,明石家明,あかしや あきら,B市,akashiya_akira@example.com,2018-02-13 00:00:00
2019-07-18 14:45:15,商品O,1500.0,201907,芳賀希,はが のぞみ,A市,haga_nozomi@example.com,2018-01-07 00:00:00
2019-03-22 08:38:28,商品M,1300.0,201903,田上美佐子,たうえ みさこ,A市,taue_misako@example.com,2017-03-29 00:00:00
2019-05-03 09:15:54,商品G,700.0,201905,赤木愛梨,あかぎ あいり,F市,akagi_airi@example.com,2018-07-29 00:00:00
2019-03-15 19:37:01,商品S,1900.0,201903,井上桃子,いのうえ ももこ,F市,inoue_momoko@example.com,2018-06-18 00:00:00
2019-01-30 08:14:48,商品K,1100.0,201901,荻野愛菜,おぎの あいな,B市,ogino_aina@example.com,2018-01-09 00:00:00
2019-07-31 10:23:56,商品J,1000.0,201907,福本美幸,ふくもと みゆき,F市,fukumoto_miyuki@example.com,2017-01-08 00:00:00
2019-01-14 09:06:42,商品O,1500.0,201901,白鳥りえ,しらとり りえ,F市,shiratori_rie@example.com,2017-04-29 00:00:00
2019-06-24 03:51:01,商品R,1800.0,201906,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12 00:00:00
2019-04-20 20:15:05,商品Q,1700.0,201904,日野夏希,ひの なつき,A市,hino_natsuki@example.com,2017-05-23 00:00:00
2019-02-25 09:28:29,商品M,1300.0,201902,深井菜々美,ふかい ななみ,C市,fukai_nanami@example.com,2017-01-26 00:00:00
2019-02-17 13:42:20,商品C,300.0,201902,尾形小雁,おがた こがん,B市,ogata_kogan@example.com,2017-03-15 00:00:00
2019-02-12 12:10:05,商品W,2300.0,201902,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12 00:00:00
2019-04-30 15:25:44,商品G,700.0,201904,根岸仁晶,ねぎし ひろあき,D市,negishi_hiroaki@example.com,2017-04-04 00:00:00
2019-03-12 20:09:50,商品C,300.0,201903,香椎優一,かしい ゆういち,H市,kashii_yuuichi@example.com,2017-06-12 00:00:00
2019-03-23 16:47:51,商品P,1600.0,201903,熊倉明日,くまくら めいび,G市,kumakura_meibi@example.com,2018-05-07 00:00:00
2019-01-17 15:31:46,商品N,1400.0,201901,綾瀬俊介,あやせ しゅんすけ,B市,ayase_shunsuke@example.com,2017-01-28 00:00:00
2019-04-21 17:08:24,商品N,1400.0,201904,戸塚美幸,とづか みゆき,H市,toduka_miyuki@example.com,2017-01-30 00:00:00
2019-07-24 15:59:25,商品A,100.0,201907,鶴岡薫,つるおか かおる,F市,tsuruoka_kaoru@example.com,2017-03-12 00:00:00
2019-07-11 04:31:34,商品E,500.0,201907,新村美月,にいむら みづき,D市,niimura_miduki@example.com,2018-06-17 00:00:00
2019-04-16 04:59:51,商品V,2200.0,201904,進藤瞬,しんどう しゅん,A市,shinndou_shun@example.com,2017-07-04 00:00:00
2019-06-18 21:22:51,商品D,400.0,201906,井上桃子,いのうえ ももこ,F市,inoue_momoko@example.com,2018-06-18 00:00:00
2019-03-13 14:04:23,商品U,2100.0,201903,河内さとみ,かわうち さとみ,E市,kawauchi_satomi@example.com,2017-01-19 00:00:00
2019-02-27 17:30:18,商品S,1900.0,201902,島袋友以乃,しまぶくろ ゆいの,C市,shimabukuro_yuino@example.com,2018-04-14 00:00:00
2019-07-26 22:14:54,商品N,1400.0,201907,戸塚美幸,とづか みゆき,H市,toduka_miyuki@example.com,2017-01-30 00:00:00
2019-06-19 01:01:39,商品Y,2500.0,201906,志村サダヲ,しむら さだお,E市,shimura_sadawo@example.com,2017-02-07 00:00:00
2019-07-30 00:10:03,商品R,1800.0,201907,徳重優,とくしげ ゆう,B市,tokushige_yuu@example.com,2017-01-05 00:00:00
2019-06-22 22:40:38,商品N,1400.0,201906,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14 00:00:00
2019-02-20 01:15:49,商品W,2300.0,201902,石田佑,いしだ たすく,E市,ishida_tasuku@example.com,2018-05-12 00:00:00
2019-04-09 03:38:17,商品J,1000.0,201904,望月真悠子,もちづき まゆこ,A市,mochiduki_mayuko@example.com,2018-03-29 00:00:00
2019-06-06 15:39:47,商品L,1200.0,201906,青山鉄洋,あおやま てつひろ,C市,aoyama_tetsuhiro@example.com,2017-01-07 00:00:00
2019-03-15 09:19:50,商品D,400.0,201903,綾瀬俊介,あやせ しゅんすけ,B市,ayase_shunsuke@example.com,2017-01-28 00:00:00
2019-03-30 04:13:20,商品S,1900.0,201903,浅見広司,あさみ こうじ,D市,asami_kouji@example.com,2018-06-03 00:00:00
2019-06-09 04:18:56,商品Y,2500.0,201906,福本美幸,ふくもと みゆき,F市,fukumoto_miyuki@example.com,2017-01-08 00:00:00
2019-06-27 21:17:42,商品W,2300.0,201906,笹原しぼり,ささはら しぼり,E市,sasahara_shibori@example.com,2017-05-16 00:00:00
2019-06-28 01:06:44,商品T,2000.0,201906,綾瀬俊介,あやせ しゅんすけ,B市,ayase_shunsuke@example.com,2017-01-28 00:00:00
2019-02-02 11:23:36,商品L,1200.0,201902,城戸芳正,きど よしまさ,G市,kido_yoshimasa@example.com,2017-06-08 00:00:00
2019-06-22 02:50:17,商品V,2200.0,201906,荻野愛菜,おぎの あいな,B市,ogino_aina@example.com,2018-01-09 00:00:00
2019-03-14 02:09:07,商品R,1800.0,201903,藤広之,ふじ ひろゆき,G市,fuji_hiroyuki@example.com,2017-02-20 00:00:00
2019-06-04 17:12:51,商品H,800.0,201906,松谷愛子,まつたに あいこ,D市,matsutani_aiko@example.com,2018-07-30 00:00:00
2019-03-18 15:55:34,商品E,500.0,201903,手塚雅之,てづか まさゆき,E市,teduka_masayuki@example.com,2017-07-05 00:00:00
2019-02-04 01:37:58,商品O,1500.0,201902,梅沢麻緒,うめざわ まお,A市,umezawa_mao@example.com,2017-06-20 00:00:00
2019-03-08 02:15:50,商品E,500.0,201903,片瀬長利,かたせ ながとし,C市,katase_nagatoshi@example.com,2018-05-03 00:00:00
2019-01-08 16:50:00,商品V,2200.0,201901,小松隼士,こまつ しゅんじ,C市,komatsu_shunji@example.com,2017-01-08 00:00:00
2019-05-21 22:36:09,商品Q,1700.0,201905,米沢仁晶,よねざわ ひろあき,F市,yonezawa_hiroaki@example.com,2018-07-09 00:00:00
2019-05-18 19:13:37,商品H,800.0,201905,大滝麗奈,おおたき れな,C市,ootaki_rena@example.com,2017-05-30 00:00:00
2019-06-18 23:57:44,商品I,900.0,201906,鶴岡薫,つるおか かおる,F市,tsuruoka_kaoru@example.com,2017-03-12 00:00:00
2019-04-08 20:59:06,商品M,1300.0,201904,八木雅彦,やぎ まさひこ,B市,yagi_masahiko@example.com,2017-04-18 00:00:00
2019-05-09 08:39:29,商品M,1300.0,201905,石渡小雁,いしわたり こがん,D市,ishiwatari_kogan@example.com,2017-07-28 00:00:00
2019-06-06 22:54:06,商品X,2400.0,201906,赤木愛梨,あかぎ あいり,F市,akagi_airi@example.com,2018-07-29 00:00:00
2019-06-18 11:32:12,商品L,1200.0,201906,那須蒼甫,なす そうすけ,A市,nasu_sousuke@example.com,2017-04-22 00:00:00
2019-03-03 18:09:22,商品F,600.0,201903,河村由樹,かわむら ゆき,C市,kawamura_yuki@example.com,2017-03-17 00:00:00
2019-03-03 02:11:34,商品E,500.0,201903,栗田憲一,くりた けんいち,E市,kurita_kenichi@example.com,2018-01-27 00:00:00
2019-02-04 11:18:22,商品S,1900.0,201902,松村聡,まつむら さとし,G市,matsumura_satoshi@example.com,2018-07-19 00:00:00
2019-02-23 10:30:48,商品N,1400.0,201902,青山鉄洋,あおやま てつひろ,C市,aoyama_tetsuhiro@example.com,2017-01-07 00:00:00
2019-03-08 02:37:28,商品I,900.0,201903,深田信輔,ふかだ しんすけ,G市,fukada_shinsuke@example.com,2017-07-07 00:00:00
2019-01-16 08:25:37,商品O,1500.0,201901,久保田倫子,くぼた のりこ,A市,kubota_noriko1@example.com,2017-06-02 00:00:00
2019-05-13 13:19:58,商品F,600.0,201905,吉村愛梨,よしむら あいり,C市,yoshimura_airi@example.com,2017-03-23 00:00:00
2019-03-15 22:52:54,商品B,200.0,201903,新村美月,にいむら みづき,D市,niimura_miduki@example.com,2018-06-17 00:00:00
2019-01-29 07:39:03,商品N,1400.0,201901,杉田将也,すぎた まさや,A市,sugita_masaya@example.com,2018-04-16 00:00:00
2019-05-26 21:45:34,商品O,1500.0,201905,谷本愛梨,たにもと あいり,C市,tanimoto_airi@example.com,2018-06-25 00:00:00
2019-01-11 20:09:37,商品P,1600.0,201901,今茜,こん あかね,F市,kon_akane@example.com,2018-05-20 00:00:00
2019-07-28 07:46:33,商品V,2200.0,201907,井口寛治,いぐち かんじ,B市,iguchi_kanji@example.com,2017-02-19 00:00:00
2019-06-11 02:39:14,商品L,1200.0,201906,徳重優,とくしげ ゆう,B市,tokushige_yuu@example.com,2017-01-05 00:00:00
2019-05-16 15:17:42,商品I,900.0,201905,荻野愛,おぎの あい,F市,ogino_ai@example.com,2017-05-17 00:00:00
2019-04-01 01:46:21,商品N,1400.0,201904,原口俊二,はらぐち しゅんじ,F市,haraguchi_shunji@example.com,2018-03-05 00:00:00
2019-02-05 14:53:25,商品U,2100.0,201902,唐沢景子,からさわ けいこ,D市,karasawa_keiko@example.com,2018-05-02 00:00:00
2019-07-20 23:37:12,商品J,1000.0,201907,中田美智子,なかた みちこ,E市,nakata_michiko@example.com,2017-05-30 00:00:00
2019-07-11 21:56:14,商品X,2400.0,201907,唐沢涼,からさわ りょう,H市,karasawa_ryou@example.com,2018-02-27 00:00:00
2019-01-26 23:24:44,商品E,500.0,201901,高梨結衣,たかなし ゆい,C市,takanashi_yui@example.com,2018-05-21 00:00:00
2019-07-24 14:18:39,商品O,1500.0,201907,影山輝信,かげやま あきのぶ,A市,kageyama_akinobu@example.com,2017-01-23 00:00:00
2019-01-07 19:27:42,商品D,400.0,201901,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12 00:00:00
2019-03-27 11:07:30,商品C,300.0,201903,堀内聡,ほりうち さとし,B市,horiuchi_satoshi@example.com,2018-05-15 00:00:00
2019-04-27 21:24:33,商品K,1100.0,201904,高田さんま,たかだ さんま,D市,takada_sanma@example.com,2017-06-16 00:00:00
2019-02-24 09:12:42,商品K,1100.0,201902,水野メイサ,みずの めいさ,D市,mizuno_meisa@example.com,2017-07-30 00:00:00
2019-01-22 14:51:46,商品R,1800.0,201901,石田郁恵,いしだ いくえ,B市,ishida_ikue@example.com,2017-02-05 00:00:00
2019-02-27 12:20:50,商品X,2400.0,201902,西脇礼子,にしわき れいこ,H市,nishiwaki_reiko@example.com,2017-07-08 00:00:00
2019-05-26 13:01:11,商品S,1900.0,201905,黒谷長利,くろたに ながとし,A市,kurotani_nagatoshi@example.com,2017-04-27 00:00:00
2019-07-18 03:53:05,商品W,2300.0,201907,小栗正義,おぐり まさよし,G市,oguri_masayoshi@example.com,2017-07-05 00:00:00
2019-05-04 23:25:55,商品U,2100.0,201905,平田鉄二,ひらた てつじ,D市,hirata_tetsuji@example.com,2017-06-07 00:00:00
2019-01-10 02:06:42,商品J,1000.0,201901,城戸芳正,きど よしまさ,G市,kido_yoshimasa@example.com,2017-06-08 00:00:00
2019-01-04 16:02:48,商品C,300.0,201901,菅原誠治,すがわら せいじ,C市,sugawara_seiji@example.com,2018-06-28 00:00:00
2019-05-14 13:44:49,商品I,900.0,201905,西脇礼子,にしわき れいこ,H市,nishiwaki_reiko@example.com,2017-07-08 00:00:00
2019-03-09 21:30:08,商品Q,1700.0,201903,丸山光臣,まるやま みつおみ,G市,maruyama_mitsuomi@example.com,2017-01-30 00:00:00
2019-04-19 05:01:35,商品E,500.0,201904,南部慶二,なんぶ けいじ,A市,nannbu_keiji@example.com,2018-06-19 00:00:00
2019-06-27 13:45:49,商品V,2200.0,201906,唐沢景子,からさわ けいこ,D市,karasawa_keiko@example.com,2018-05-02 00:00:00
2019-04-17 10:34:19,商品D,400.0,201904,根岸仁晶,ねぎし ひろあき,D市,negishi_hiroaki@example.com,2017-04-04 00:00:00
2019-04-23 09:22:58,商品R,1800.0,201904,大倉晃司,おおくら こうじ,E市,ookura_kouji@example.com,2018-03-31 00:00:00
2019-01-15 08:30:45,商品F,600.0,201901,井口寛治,いぐち かんじ,B市,iguchi_kanji@example.com,2017-02-19 00:00:00
2019-04-07 07:50:49,商品B,200.0,201904,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14 00:00:00
2019-06-08 16:39:21,商品K,1100.0,201906,石崎幸子,いしざき さちこ,F市,ishizaki_sachiko@example.com,2017-06-12 00:00:00
2019-02-11 22:59:12,商品A,100.0,201902,南部慶二,なんぶ けいじ,A市,nannbu_keiji@example.com,2018-06-19 00:00:00
2019-06-01 07:17:34,商品T,2000.0,201906,鈴木一哉,すずき かずや,C市,suzuki_kazuya@example.com,2017-04-09 00:00:00
2019-04-01 18:01:49,商品A,100.0,201904,松川綾女,まつかわ あやめ,E市,matsukawa_ayame@example.com,2018-07-23 00:00:00
2019-03-03 20:02:56,商品U,2100.0,201903,篠山雅功,しのやま まさとし,B市,shinoyama_masatoshi@example.com,2018-07-02 00:00:00
2019-07-29 07:17:05,商品Y,2500.0,201907,島孝太郎,しま こうたろう,B市,shima_koutarou@example.com,2018-03-13 00:00:00
2019-03-19 13:25:39,商品Q,1700.0,201903,亀井一徳,かめい いっとく,A市,kamei_ittoku@example.com,2017-03-04 00:00:00
2019-01-07 14:54:54,商品L,1200.0,201901,麻生莉緒,あそう りお,D市,asou_rio@example.com,2018-07-22 00:00:00
2019-01-03 06:38:46,商品R,1800.0,201901,熊倉綾,くまくら あや,H市,kumakura_aya@example.com,2017-07-13 00:00:00
2019-01-20 10:07:27,商品H,800.0,201901,綾瀬俊介,あやせ しゅんすけ,B市,ayase_shunsuke@example.com,2017-01-28 00:00:00
2019-06-04 09:19:32,商品S,1900.0,201906,桑原桃子,くわばら ももこ,G市,kuwabara_momoko@example.com,2017-02-18 00:00:00
2019-03-18 06:28:37,商品Q,1700.0,201903,楠高史,くすのき たかし,G市,kusunoki_takashi@example.com,2017-04-11 00:00:00
2019-07-16 19:24:15,商品S,1900.0,201907,城戸芳正,きど よしまさ,G市,kido_yoshimasa@example.com,2017-06-08 00:00:00
2019-02-01 07:57:21,商品W,2300.0,201902,岡田敏也,おかだ としや,E市,okada_toshiya@example.com,2017-02-16 00:00:00
2019-04-07 12:49:18,商品H,800.0,201904,吉村愛梨,よしむら あいり,C市,yoshimura_airi@example.com,2017-03-23 00:00:00
2019-07-05 08:44:46,商品G,700.0,201907,西脇礼子,にしわき れいこ,H市,nishiwaki_reiko@example.com,2017-07-08 00:00:00
2019-06-12 06:05:09,商品M,1300.0,201906,赤木愛梨,あかぎ あいり,F市,akagi_airi@example.com,2018-07-29 00:00:00
2019-02-18 09:24:01,商品A,100.0,201902,市田寿明,いちだ としあき,E市,ichida_toshiaki@example.com,2017-04-08 00:00:00
2019-01-25 00:44:07,商品M,1300.0,201901,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12 00:00:00
2019-01-27 08:41:52,商品M,1300.0,201901,島袋友以乃,しまぶくろ ゆいの,C市,shimabukuro_yuino@example.com,2018-04-14 00:00:00
2019-03-08 10:07:58,商品Q,1700.0,201903,中田美智子,なかた みちこ,E市,nakata_michiko@example.com,2017-05-30 00:00:00
2019-03-10 20:21:51,商品T,2000.0,201903,榊原しぼり,さかきばら しぼり,D市,sakakibara_shibori@example.com,2017-03-13 00:00:00
2019-03-04 00:36:37,商品X,2400.0,201903,藤広之,ふじ ひろゆき,G市,fuji_hiroyuki@example.com,2017-02-20 00:00:00
2019-02-05 19:22:17,商品U,2100.0,201902,岩佐孝太郎,いわさ こうたろう,D市,iwasa_koutarou@example.com,2018-01-29 00:00:00
2019-07-11 15:43:03,商品O,1500.0,201907,尾形小雁,おがた こがん,B市,ogata_kogan@example.com,2017-03-15 00:00:00
2019-01-12 04:00:29,商品S,1900.0,201901,松谷愛子,まつたに あいこ,D市,matsutani_aiko@example.com,2018-07-30 00:00:00
2019-06-28 02:25:01,商品E,500.0,201906,榎本薫,えのもと かおる,C市,enomoto_kaoru@example.com,2017-06-15 00:00:00
2019-02-24 01:07:56,商品C,300.0,201902,須賀ひとみ,すが ひとみ,H市,suga_hitomi@example.com,2018-01-04 00:00:00
2019-04-09 23:43:17,商品C,300.0,201904,赤木愛梨,あかぎ あいり,F市,akagi_airi@example.com,2018-07-29 00:00:00
2019-04-10 22:29:57,商品R,1800.0,201904,松元翔太,まつもと しょうた,A市,matsumoto_shouta@example.com,2018-03-08 00:00:00
